"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WGBS","WaferGen Bio-systems, Inc.","0.8499","16086674.3274","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wgbs",
"WAGE","WageWorks, Inc.","61.05","2234193736.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WBA","Walgreens Boots Alliance, Inc.","78.3","84745459232.1","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wba",
"WD","Walker & Dunlop, Inc.","24.24","746859803.52","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","67.46","208671153041.26","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","91.41","146905119138.03","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WAC","Walter Investment Management Corp.","4.6","166260040.2","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wac",
"WAFD","Washington Federal, Inc.","26.74","2419687197.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","9.5","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wafdw",
"WPG","Washington Prime Group Inc.","11.56","2142607239.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","25.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h",
"WPG^I","Washington Prime Group Inc.","25.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i",
"WRE","Washington Real Estate Investment Trust","29.9","2201633666.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre",
"WASH","Washington Trust Bancorp, Inc.","40.73","695729698.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","24.19","296386281.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WCN","Waste Connections, Inc.","73.54","12900657427.2","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","62.82","27784591085.16","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","155.75","12549394114.25","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WSBF","Waterstone Financial, Inc.","16.69","486753568.96","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WSO","Watsco, Inc.","141.92","5034054964","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO.B","Watsco, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wso.b",
"WTS","Watts Water Technologies, Inc.","63","2154843999","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WVE","WAVE Life Sciences Ltd.","29.82","698993413.86","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/wve",
"W","Wayfair Inc.","36.59","3109969391.76","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
